tweet,labels
Sifat Religius Ganjar Mampu Pikat Kiai Muda di Bojonegoro https://t.co/wgmvoSLtw9,1
"Charta Politika: Elektabilitas Ganjar 42,8 Persen, Berpotensi Menang Satu Putaran https://t.co/wn3CZG2IbS",1
Survei: Tingkat Kepuasan Publik Terhadap Jokowi Masih Tinggi https://t.co/dgtkUQUrZM,1
"Bukan Komisaris, Kini Yusuf Mansur Mengaku Pernah Jadi Advisor Grab https://t.co/An2GjVnBHh",1
Puan Mengaku Sudah Punya Kandidat Pendamping di Pilpres 2024 https://t.co/ppJLgz0GmL,1
Timnas Prancis Tolak Kampanye LGBT Meski Didesak Menteri Olahraga https://t.co/JIPhxSC4Ms,1
Jokowi Beber Rencana Setelah Lengser: Pulang ke Solo Jadi Rakyat Biasa https://t.co/uMCONI1cWy,1
Indonesia Gagal Lolos ke Piala Asia U-17 2023 https://t.co/FYh7kLM90n,1
PSSI soal Desakan Iwan Bule Mundur: Siapa yang Nyuruh? https://t.co/2SNnDY2FcM,1
Jokowi Akan Larang Penjualan Rokok Batangan https://t.co/fllo0kRpcj,1
"Sri Mulyani Kerek Tarif Cukai 10 Persen, Siap-Siap Harga Rokok Meroket https://t.co/i3GmY7TAFZ",1
Kabareskrim Dilaporkan ke Propam Terkait Dugaan Suap Tambang Ilegal https://t.co/2nLMrEttpL,1
Ketua PSSI 'Menghilang' Usai Dipanggil TGIPF Soal Tragedi Kanjuruhan https://t.co/MM6UIkQBMO,1
BNPT Sebut Perempuan Todong Pistol ke Paspampres Simpatisan HTI https://t.co/C8ciogHluF,1
"Baim Wong Minta Maaf, Baru Sadar Video Prank KDRT Rugikan Banyak Orang https://t.co/Qmt0Ood5ZF",1
"Usai Viral, Anak Petani di Maluku Utara Lulus Jadi Calon Polwan https://t.co/2oFSxzhf3j",1
Dudung Curhat Kodam Jaya Hanya Dapat Hibah Rp16 M Saat Anies Gubernur https://t.co/sBpNfaLC9U,1
"#DetikNetwork 
Kapolsek Siantar Martoba, AKP Manaek S Ritonga memiliki harta sebanyak Rp11,46 miliar. Harta kapolsek ini bahkan lebih tinggi dari Kapolri Jenderal Sigit.
https://t.co/GR5GrV7fE5",1
"Jokowi: Saya Gak Pernah Makan Pagi, Tapi Diberi Sarapan Angka-angka https://t.co/zD2xO0pcyt",1
"Utang Pemerintah Naik Rp708 T Setahun, Tembus Rp7.420 T https://t.co/nXcSuLKZf7",1
Reaksi Netizen Usai GBK Dipakai Acara Relawan Jokowi https://t.co/tZ8mT6te27,1
Pemuda di Banten Tewas Ditusuk Saat Pulang Salat Jumat https://t.co/WAC6ZKcDzb,1
"Jokowi Jauh-jauh ke Ukraina-Rusia, Putin Tetap Tak Datang KTT G20 Bali https://t.co/rPcWtG5dXY",1
Petisi Iwan Bule Mundur dari Ketua PSSI Tembus 11 Ribu Tanda Tangan https://t.co/m3q43vOhrD,1
Anies Klaim Banjir DKI Kini Lebih Cepat Surut Dibanding Era Ahok https://t.co/oR41Z4M4vL,1
"Parlemen Rusia Loloskan RUU Anti-LGBT, Pelanggar Bisa Didenda Rp1 M https://t.co/k1jFhnu0Nm",1
Polisi Kantongi Identitas Penyebar Ancaman Bom di Konser NCT 127 https://t.co/za4BhEwNNV,1
"Bjorka is Back, Bocorkan 44 Juta Data Diduga Milik MyPertamina https://t.co/9EkrGkaFiv",1
Siti Elina Mengaku Dapat Wangsit Masuk Surga Sebelum Terobos Istana https://t.co/MjY7epViTm,1
Jokowi: Pemimpin Duduk Manis di AC Dingin Istana Jangan Dipilih https://t.co/ArWcquXfGY,1
Firli Bahuri: Pemeriksaan Lukas Enembe Hangat dan Penuh Kekeluargaan https://t.co/aFDRXzGbOu,1
Jokowi Janji Bangun Dayak Center di IKN Nusantara https://t.co/Ao0PFi6BA0,1
"Mahfud Ungkap Jokowi Sempat Mau Terbitkan Perppu KPK, tapi Ada Ancaman https://t.co/2jD6PtHSPw",1
Menkes Perkirakan Kasus Covid-19 di Indonesia Akan Memuncak https://t.co/LaZYG37HF8,1
Polisi Minta Tak Ada Event Lempar Bola di Konser Hari Kedua NCT 127 https://t.co/OXhYBVsjBI,1
Eggi Sudjana Minta Hakim Hadirkan Jokowi di Sidang Ijazah Palsu https://t.co/dm0lkpmW5z,1
Temuan TGIPF: 3 Jam Rekaman CCTV di Lobi Utama Kanjuruhan Dihapus https://t.co/gcPtKToUMn,1
Pidato Prabowo di Forum Pangan G20: Singkong Bisa Selamatkan Dunia https://t.co/RNY4Ec63T9,1
Hotman Paris Jadi Pengacara Irjen Teddy Minahasa https://t.co/pGvxP3HHZG,1
Jaemin NCT Dream Akui Ingin Coba Seblak https://t.co/7MLY0VbjSH,1
Penggugat Ijazah Jokowi Ditangkap Polisi https://t.co/ruPVJTMk1g,1
Gerindra: Prabowo Siap Lawan Anies di Pilpres 2024 https://t.co/wDBvFplk30,1
Aipda HR Dirujuk ke RSJ usai Coret Dinding Polres Luwu 'Sarang Pungli' https://t.co/ptt0gfJlPS,1
BPOM Akui Tak Pernah Uji Cemaran EG dan DEG dalam Obat Sirop https://t.co/YRVd3dcpYC,1
Jubir Ma'ruf Respons BEM UI: Salah Besar Anggap Wapres Cuma Simbol https://t.co/Gy6VfbgJ5t,1
RKUHP Turunkan Hukuman Koruptor: Dipenjara Paling Singkat 2 Tahun https://t.co/w2BygDzh2B,1
Polisi di Berbagai Daerah Sidak Apotek terkait Obat Sirop Kasus Ginjal https://t.co/8joMuFUCrq,1
Anies: Orang Baik Harus Masuk Politik Bila Ingin RI Lebih Baik https://t.co/ZOhMPh7vdf,1
Putri Cerita ke Benny Ali Sambil Menangis: Yosua Pegang-pegang Paha https://t.co/73ie17L5oE,1
"Anies: Yang Kami Kerjakan Hanya Karya, Karya, Karya https://t.co/RQ0hwjfieG",1
"Gabung Golkar, Wanda Hamidah Akui Kecewa dengan NasDem dan Anies https://t.co/nsVPlE6VXS",1
Survei Charta: Elektabilitas Ganjar Jauh Tinggalkan Anies dan Prabowo https://t.co/GLIr4zUeea,1
Mengapa Paham Wahabi Ditolak di Indonesia? https://t.co/0uyp4KdDGH,1
Walkot Surabaya soal Tragedi Kanjuruhan: Andai Persebaya yang Kalah https://t.co/syLrZG2GWm,1
Polri Temukan Unsur Pidana Pengunggah Meme Olok Iriana Jokowi https://t.co/3XbtRRsUWz,1
Iwan Bule Dicaci di Tragedi Kanjuruhan: Keluarga Saya Tak Minta Mundur https://t.co/dGV3Knvs4Y,1
"Polisi menunjukkan 2 foto pesilat yang masih kabur usai menghilangkan nyawa seorang penjual nanas. Polisi meminta warga melapor jika melihat 2 pesilat itu.

via @detik_jatim https://t.co/auejPRWGF5",1
"Informasi terbaru para pejabat AS menyebut penilaian awal menunjukkan rudal yang jatuh di Polandia dan menewaskan dua orang, ditembakkan oleh pasukan Ukraina. https://t.co/W6IzMKu7t6",1
"Jusuf Kalla (JK) memberi saran agar Anies Baswedan memilih cawapres itu orang yang berpengalaman dalam membantu presiden, bukan karena popularitas.  https://t.co/UaHk685W0d",1
Wapres Ma'ruf Amin menjelaskan ketidakhadirannya dalam agenda KTT G20 di Bali. Ma'ruf mengatakan tidak semua unsur pemerintah harus ada di Bali. https://t.co/MSySmlLNau,1
Bunga tabungan di bank kini sudah menyentuh level 0% alias tidak ada bunganya sama sekali! Bank mana saja ya? Simak selengkapnya di sini! https://t.co/XBcglmcz8D,1
"""Saat ini keadaan dunia sedang sulit dan semua kepala negara pusing kepalanya, Indonesia tidak,"" kata Jokowi. https://t.co/S6d0f2JIdt",1
"Kebakaran terjadi di salah satu ruang di lingkungan Mabes Polri, Jalan Trunojoyo, Jakarta Selatan. Tepatnya yakni di ruang Baintelkam Polri. https://t.co/oZHWzsZcOJ",1
Kasus kecelakaan mobil Pajero dikendarai Brigjen Eko Setyawan Airlangga dan istrinya yang tertimpa truk pasir terguling di Cibubur telah diselesaikan damai. https://t.co/ObQrTSLpUa,1
"Tersangka pembunuhan wanita yang jasadnya ditemukan terbungkus plastik di Jl Kalimalang sudah diamankan polisi. Pelaku ternyata terekam kamera CCTV mengangkut jasad korban menggunakan troli untuk keluar dari apartemen di kawasan Pramuka, Jakarta Pusat. Ngeri! https://t.co/7uIDmIcVef",1
Polisi mengungkapkan Christian Rudolf Tobing sebetulnya menargetkan 3 temannya di komunitas untuk dibunuh. https://t.co/k961Btsj44,1
"Lembaga SPIN merilis survei elektabilitas partai. Hasilnya, elektabilitas PDIP dan Gerindra bertahan di posisi atas, sedangkan elektabilitas NasDem turun! https://t.co/qwZ5Ow8Z9u",1
Ukraina mengecam FIFA karena menolak menayangkan pesan video dari Presiden Ukraina Volodymyr Zelensky di Stadion Lusail Qatar pada final Piala Dunia 2022.  https://t.co/PemHIet5cd,1
"Pelaku sodomi bocah di Gresik masih bebas berkeliaran di dekat korban. Padahal, kasus itu sudah dilaporkan 6 bulan lalu, apa yang ditunggu polisi?

via @detik_jatim https://t.co/UAPiAF3Bbt",1
Polisi mengatakan nenek yang viral ditendang pelajar di Tapsel diduga ODGJ.  https://t.co/nfAZOoWEEm,1
"Gibran mengaku belum ada niatan maju di Pilgub 2024. Putra sulung Jokowi itu menyebut jika dirinya punya ambisi, pasti sudah berkeliling. https://t.co/SgchaUz1vg",1
Paus Fransiskus mewanti-wanti para pastor dan biarawati soal bahaya menonton film porno. Ini kata Paus Fransiskus:  https://t.co/Rr0XGe5MHK,1
"IndiHome akan ditarik menjadi bagian Telkomsel. Dengan perkawinan IndiHome dan Telkomsel ini, bagaimana nasib pelanggan? https://t.co/oLHStYZrt9",1
Beredar laporan oknum kepolisian melakukan penyidakan ke sejumlah apotek terkait obat sirup. Padahal yang seharusnya menarik adalah pihak produsen.  https://t.co/VlbC2gN7V4,1
"Polisi mengusut adanya tersangka baru di kasus video wanita kebaya merah. Ini menyusul ditemukannya sebuah rekaman berisikan adegan threesome.

via @detik_jatim https://t.co/KB6OSFmbvG",1
Mabes TNI memastikan tidak ada luka serius yang diderita Brigjen Airlangga usai mobil yang dikendarainya tertimpa truk pasir di Depok https://t.co/X7OCIGUxJb,1
Warganet anggap polisi niat banget mengusut video mesum wanita kebaya merah itu. Nyatanya memang ada 2 institusi Polri yang cek langsung ke lokasi perekaman! https://t.co/vX77gM2tZT,1
"Mahfud mengatakan tidak penting kandungan kimia pada gas air mata, sebab penembakannya menyebabkan orang panik hingga berdesakan. https://t.co/Vxq1CJ5vzA",1
Presiden Ukraina Volodymyr Zelensky mengatakan negaranya tidak akan ikut berpartisipasi dalam KTT G20 mendatang jika Presiden Rusia Vladimir Putin hadir. https://t.co/bT2bEZpXa8,1
Pesulap Merah dan Habib Jindan akan berhadapan di ring tinju. Mereka akan bertarung di acara Ring Merah: Gladiator Boxing Show. https://t.co/QPCx8AKP2A,1
"Anies Baswedan memamerkan sederet prestasi yang pernah diraih oleh Jakarta di penghujung masa jabatannya. Menurutnya, tak bisa dibeberkan dalam waktu singkat. https://t.co/6hTC6YolEZ",1
"FIFA berubah pikiran soal aturan simbol pelangi LGBT di Piala Dunia 2022. Jika sebelumnya melarang, kini induk federasi sepakbola dunia itu menginzinkannya! #juaraboladunia   https://t.co/VtaBEQJtUw",1
"Pria pelaku pemukulan terhadap mahasiswa Surabaya pakai tongkat baseball telah tertangkap. Pelaku tertangkap di Semarang.

via @detik_jatim https://t.co/eGlCfhi4dQ",1
"Hakim menyatakan Binomo sebagai judi. Atas dasar itu, hakim menyebut para trader Binomo adalah pemain judi! https://t.co/GqJbLFIDq3",1
Tersangka penusukan mahasiswa Unpad berinisial FA (24) mengungkap hubungan dengan korban CAM (23). Ternyata FA dan CAM tergabung dalam satu komunitas anime. https://t.co/KdUh8jZ2Ay,1
"Presiden Jokowi  menyampaikan Stadion Kanjuruhan bakal diruntuhkan. Setelah itu, pemerintah akan membangun ulang Stadion Kanjuruhan sesuai standar FIFA. 

Pernyataan itu disampaikan Jokowi setelah bertemu Presiden FIFA Gianni Infantino. Simak pernyataan Jokowi di gambar berikut! https://t.co/uIu770Jh0R",1
Pemain yang mendukung LGBT di Piala Dunia 2022 akan dikartukuning. Namun kapten Timnas Inggris Harry Kane tak peduli dan tetap akan mengenakan ban kapten pelangi! #juaraboladunia   https://t.co/Zpms2OKnt9,1
Hubungan Rizky Billar dan Lesti Kejora dinilai semakin baik usai kasus KDRT. Lesti sudah terlihat kembali menemani BIlar bermain bola nih...  https://t.co/fj0QilkbVS,1
Pada RKUHP terbaru ada ancaman hukuman pidana bagi pasangan yang tidak menikah check in di hotel. Diprediksi turis asing enggan ke RI. https://t.co/hmPfngfKch,1
"PT Pertamina resmi ubah harga BBM, berikut daftar harga Pertalite hingga Pertamax per 2 November. https://t.co/PvLXLulVZ4 https://t.co/BqNYu6Qp3o",1
Duet Anies Baswedan dan Ridwan Kamil menjadi pasangan yang lebih disukai responden versi hasil survei IPS dibanding Anies-AHY. https://t.co/denXqaTD8g,1
"Bamus Betawi menyebut di era Anies Jakarta damai dan kondusif. Menurutnya, Anies juga banyak tinggalkan warisan untuk Jakarta. https://t.co/fwoIMRLsJ6",1
Menteri Koordinator Bidang Kemaritiman dan Investasi Luhut Binsar Pandjaitan menyoroti kinerja KPK dalam pemberantasan korupsi. Luhut mengingatkan KPK agar jangan sedikit-sedikit tangkap orang.  https://t.co/WHzX6E8Zk7,1
Fadjroel Rachman menyindir ada sosok yang baru mengaku sebagai capres tapi sudah berkampanye saat ini. Siapa sosok yang dimaksud Fajdroel? https://t.co/hqFrutkaoU,1
"Polisi mengungkap hasil autopsi 4 mayat sekeluarga di Perum Citra 1 Kalideres, Jakbar. Keempat korban diduga tewas karena tak makan dan minum cukup lama.  https://t.co/vIGUe3CS6s",1
"Penahanan anak Wakil Ketua DPRD Labura bernisial MAA ditangguhkan. Hal ini dikarenakan MAA akan menikahi wanita yang dicabulinya.

Via: detikSumut https://t.co/zZ99CNioOQ",1
"Mobil patroli polisi yang diduga menabrak lari pengendara motor di Kota Parepare, Sulsel, ternyata dikendarai oleh sopir, bukan anggota polisi. https://t.co/nrYJqwZtVB",1
"Istri Ferdy Sambo, Putri Candrawathi mengatakan Brigadir Yosua melakukan pemerkosaan terhadap dirinya saat di Magelang. Sambil menangis, Putri mengaku Yosua mengancam dan membanting dirinya sebanyak tiga kali. https://t.co/DsxSjk5NI0",1
Video wanita menerobos iring-iringan dan memasukkan tangan ke mobil Jokowi beredar di media sosial. Seskab mengatakan wanita itu ngefans dengan Jokowi. https://t.co/eSd2B3OnLZ,1
"Seorang pria asal China baru-baru ini memenangkan lotere sekitar Rp 477 miliaran. Tapi ketika melakukan serah terima dengan penyelenggara, ia malah memakai kostum badut. agar tidak ketahuan oleh keluarga. https://t.co/ZZcgvrqa1W",1
Tito Karnavian menegaskan Kepulauan Widi tidak boleh sejengkal pun berpindah ke tangan asing termasuk melalui badan lelang asing. https://t.co/Bbg5D4qTPT,1
"Berlaku pada 1 November sampai 23 Desember 2022, bea balik nama kendaraan bekas digratiskan. https://t.co/sECPSA1JEE",1
"Menteri ATR/Kepala BPN Hadi Tjahjanto berjanji hajar dan gebuk mafia tanah, meskipun di belakang mereka ada jenderal yang bekingi.  https://t.co/RxY8TtsA7B",1
BEM SI menantang polisi untuk dites urine duluan. Direktur Narkoba Polda Metro Jaya Kombes Mukti Juharsa beri jawaban menohok.  https://t.co/6UeynNdPyB,1
Menteri Kesehatan memprediksi puncak COVID-19 Omicron XBB akan tiba 2 pekan mendatang. Bakal separah varian Delta?  https://t.co/ao78FqEcBJ,1
"Tahu kah kamu kalau konsumsi rokok di posisi kedua tertinggi setelah beras? Menkeu Sri Mulyani mengatakan bahwa konsumsi rokok oleh masyarakat miskin cenderung tinggi, lho! https://t.co/21ISx4EfxR",1
IndiHome menyebutkan perang tarif internet fixed broadband yang terjadi saat ini dinilai tidak wajar dan tidak masuk akal. Bagaimana menurut detikers?  https://t.co/4q7W0dP6x5,1
"Rencana konser NCT 127, di ICE BSD, Tangerang Selatan, diwarnai ancaman teror bom. Polda Metro Jaya jamin konser yang digelar nanti malam akan berlangsung aman. https://t.co/RCD39aXYfH",1
Wamenkes menanggapi kemungkinan WFH kembali diterapkan usai kasus COVID-19 di Indonesia kembali meroket. detikers setuju nggak?  https://t.co/u3tO5otKmT,1
"Badan Pengendalian dan Pencegahan Penyakit (CDC) mengatakan semua kasus cacar monyet yang ada di AS ditemukan pada pada orang-orang gay, biseksual.

Simak berita selengkapnya di https://t.co/qvaUM4h1wF
#NewsOne #CariBeritaditvOne #cacarmonyet #amerika https://t.co/3NYgV54tsj",1
Moeldoko: Bahlil Memiliki Alasan Mengusulkan Perpanjangan Masa Jabatan Presiden https://t.co/7Y0dlxSKyf,1
"Putri Candrawati Mengaku Alami Pelecehan Seksual dari Brigadir J, LPSK: Harusnya Bisa Teriak https://t.co/W4eGrN7X57",1
Muhaimin Klaim Banyak yang Setuju Penundaan Pemilu 2024 https://t.co/JSJucBb9J2,1
KONI: Suporter Sepak Bola Indonesia Harus Diedukasi https://t.co/5nLYdJ6Hyc,1
"Buntut Ribuan Orang Abaikan Prokes Konser Musik di Subang, Kapolres Subang : Kami Akan Berikan Sanksi Pidana https://t.co/FMZgxxiZc2",1
"Polisi Akui Ganti Decoder CCTV Pos Satpam di Kompleks Perumahan Kadiv Propam, Tepat Sehari Setelah Insiden Baku Tembak Brigadir J dan Bharada E https://t.co/ZBKiCCzqS9",1
"Beda Nasib, Nikita Mirzani Nangis dan Ngamuk Dikurung di Penjara, Najwa Shihab Happy di Tanah Suci https://t.co/KW8Ft1J2du",1
"Karpet Kembali Digelar, Sholat Tarawih di Masjid Istiqlal Dilakukan dengan Shaf Rapat https://t.co/jguC1lLcBi",1
"Bisnis Rokok Sehat Tentrem Diduga Milik Mas Bechi DPO Pencabulan, Para Santriwatinya Disuruh Merokok Demi Menaikkan Omzet https://t.co/gkiZrPvA8H",1
"Wacana Duet Ganjar-Anies di Pilpres 2024, Hindari Polarisasi https://t.co/OSolC2cjLC",1
"Presiden Joko Widodo (Jokowi) mengatakan, pemerintah telah berupaya sekuat tenaga untuk melindungi rakyat dari gejolak harga minyak dunia dengan tetap menyalurkan subsidi melalui APBN. 

Simak berita selengkapnya di https://t.co/yLnTNWLleX
#NewsOne #CariBeritaditvOne #jokowi #BBM https://t.co/ig73MJTkLo",1
"Pilkada DKI Jakarta, Hasto: Kepemimpinan Risma Pantas Dijadikan Contoh https://t.co/CepUf0ETMn",1
"NasDem: Anies Baswedan Cucu Pahlawan Bangsa, Bukan Musuh Negara https://t.co/cNb9rK9kKU",1
Ma'ruf Amin Beberkan Alasannya jadi Wapres: Saya Disuruh Belok sama Pak Jokowi https://t.co/HbaNa2rLlV,1
"Ricuh, Demo Mahasiswa di Semarang Tolak Kenaikan BBM dan Wacana 3 Periode https://t.co/IMNjUZEocC",1
"Presiden Joko Widodo meminta agar siapa pun yang menjadi pemimpin Indonesia agar tidak mengembalikan kebijakan untuk mengekspor bahan mentah keluar negeri. 

Simak berita selengkapnya di https://t.co/GgtZcxM1Xk
#NewsOne #CariBeritaditvOne #JokoWidodo https://t.co/m3XnHQ7Z5o",1
LPSK Nilai Pihak Kepolisian Tidak Profesional karena Hapus Bukti Video Tragedi Di Stadion Kanjuruhan https://t.co/wxSr1L1e5O,1
"Ini Daftar Sponsor Formula E, Kok Belum Ada Perusahaan BUMN? https://t.co/YLYXj4NGBG",1
"Baleho ""Dukung Jokowi 3 Periode"" Mulai Bertebaran di Persimpangan Kota Pekanbaru https://t.co/2RAPQiQybS",1
"Terungkap Keterangan Bahwa Para Jenderal Takut dengan Ferdy Sambo, Sehebat Apa Suami Putri Candrawathi Itu? https://t.co/0VPT7jZmA9",1
Ketua MPR Bamsoet Usul Jadwal Pemilu 2024 Dipikir Lagi https://t.co/PWXduzlrWN,1
"Demo Tolak Kenaikan Harga BBM, Ratusan Mahasiswa Hadang Mobil Menteri Dalam Negeri https://t.co/mFEhEY71AY",1
Nekat Nimbun Minyak Goreng? Siap-Siap Dipenjara 5 Tahun https://t.co/1YCJ9OgXjJ,1
"Soal Isu Ijazah Palsu Presiden Jokowi, Rektor UGM: Kami Yakin Ijazah S1 Jokowi Asli https://t.co/JDYM43uiqd",1
"Dukung Kenaikan BBM, Ikatan Pedagang Pasar Jatim Minta Subsidi Harus Tepat Sasaran https://t.co/ptrvQpKHOU",1
"Terungkap, Insiden Adu Tembak Bharada E dan Brigadir J Hanya Rekayasa https://t.co/42Dxuqe2nF",1
"""Bu Putri Candrawathi kan Cantik, Cetar, Terawat di Salon, yang Nangis Kemarin itu Kok Hitam dan Tak Terawat,"" Kata Kamaruddin Simanjuntak https://t.co/643PYwsNBo",1
"725 Anggota GMBI Diamankan, 16 Orang Positif Narkoba https://t.co/DVDcwPkQvY",1
"Lagi, Asap Kebakaran Rumput di Jalan Tol, Gubernur Jawa Tengah Ganjar Pranowo yang Lewat Langsung Turun dan Padamkan https://t.co/x91GO0SErT",1
Jokowi Dianugerahi Bapak Otomotif Indonesia oleh Gubernur Kepri https://t.co/eE3uyvf4Al,1
"Siap-Siap PPN Naik Mulai April, Sri Mulyani: Demi Fondasi Pajak Kuat https://t.co/LyVsVMVyUd",1
"Ini Hasil Sementara Investigasi TGIPF Tragedi Kanjuruhan, Stadion Tak Layak! https://t.co/OptNWNncLr",1
"Ganjar Pranowo Dapat Kritik Keras, Dinilai Sibuk Pencitraan Tapi RKPD &amp; APBD Belum Dibahas https://t.co/BIv9bNyjpR",1
"Viral Tagar #MenteriMesum di Media Sosial Setelah Jokowi Melantik Sosok Menteri Baru, Netizen: Stok Menterinya Abis? https://t.co/ZEGeVKotJ9",1
"Keinginan Nikita Mirzani Bertemu Najwa Shihab 'Bertepuk Sebelah Tangan', Nana Sama Sekali Tak Pedulikan Nyai, Netizen Bilang Mereka Beda Kelas https://t.co/4kNevcfKQu",1
"Nurhayati, Pelapor Korupsi Jadi Tersangka https://t.co/2NFu1Tqzup",1
"Kebencian Kuat Maruf atau KM pada Brigadir J Seperti Mendarah Daging, Dialah Sosok 'Skuad' yang Ancam Mau Melenyapkan Nyawa Brigadir J https://t.co/BtfIGaueMO",1
"""Jangan Gentar, Tetap Semangat, Tuhan Yesus Memberkati Bapak,"" Isi Pesan di Karangan Bunga untuk Ferdy Sambo, Netizen Curiga 'Geng' ini Pengirimnya https://t.co/q2d5wHGtKx",1
"Mirip Kisah Nabi Yusuf dan Zulaikha, Putri Provokasi Ferdy Sambo Setelah Ditolak Brigadir J, Benar? https://t.co/Uekdjsxpwy",1
"Tidak Memiliki Izin, Petugas Gabungan Bubarkan Shalat Jumat di Aceh Barat https://t.co/BtQpMf0V2J",1
LPI Uangkap Ada Potensi Ancaman dari Kelompok Radikalisme Jelang Pemilu 2024 https://t.co/KnDemt80s1,1
"Pak Ribut, Guru yang Viral di Medsos Dipanggil Dinas Pendidikan Lumajang karena Video Penjelasan Kaum Sodom ke Muridnya https://t.co/dwLwnaMRYb",1
"Nama Anies Dicoret di Lapangan Ingub Klender, PDIP Bantah Heru Budi Sengaja Melakukan Itu https://t.co/v50w5c0VXy",1
Pemukul Ade Armando Akan Dibawa ke Jalur Hukum https://t.co/dV3nj5pPOi,1
"105 Juta Data Pemilih KPU Diduga Bocor, Sedang Ditawarkan ke Peminat di Forum Online https://t.co/mZ9oG3TU4w",1
"Aturan JHT Cair Usia 56 Tahun, Ketua DPR: Tidak Sensitif Terhadap Keadaan Masyarakat https://t.co/CREuMjshCZ",1
"Segera Terungkap! Jantung Irjen Ferdy Sambo Dag Dig Dug, Rekaman CCTV Brigadir J Sebelum Tewas Sudah Diproses Penyelidikan https://t.co/v0iTmkYkx4",1
Densus 88 Tangkap Lima Terduga Teroris di Sejumlah Wilayah https://t.co/52dskLavBx,1
"Undang Pasangan LGBT, Deddy Corbuzier Dikecam dan Kehilangan 8 Juta Follower https://t.co/iKVoWbJfPg",1
"Viral Seorang Pengemis Gendong Bayi Tidur Diduga Diberi Obat Tidur, Netizen Ramai-ramai: Kak Seto Mana? https://t.co/eQlaKpOPPg",1
Presiden Jokowi Ingatkan 2024 Menentukan Masa Depan Bangsa dan Negara https://t.co/nXQOBaD027,1
"Bantah Isu Ijazah Palsu Presiden Jokowi, Teman Kuliah: Wong Kita Sama-Sama Kuliah, Wisuda Juga Bersama https://t.co/PfjzlN9nGs",1
"Erick Thohir: Yang Pasti Bukan Saya, Presiden Berikutnya Orang Jawa https://t.co/dRuvEHWhd5",1
Ini Dia Tampang Pembunuh Anak Perempuan di Cimahi https://t.co/w5FQh8gZWj https://t.co/YY0LU024ru,1
"Mengaku Telah Besarkan Anies, Gerindra: Ternyata Dia Tikung Ketum Kami https://t.co/VSZ7nZ8HFK https://t.co/Dc0p6z56hN",1
"Harga Cabai Meroket, Mendag Zulhas: Tak Apa Biar Petani Untung https://t.co/foZZAPZLw7",1
Istri Ferdy Sambo Putri Candrawathi Diperkosa Tanpa Bukti CCTV https://t.co/L9O9J4B3c9 https://t.co/W2ssFhuV6u,1
"Ketua Mahkamah Konstitusi (MK), Anwar Usman mengaku bahwa ia tidak mengetahui wanita yang dia nikahi adalah adik kandung dari presiden Joko Widodo (Jokowi)

https://t.co/TjkbvRe5ro https://t.co/6GWHL6LF5U",1
"Heru Budi Naikkan Honor Tenaga Ahli, PDIP: Wajar, untuk Tingkatkan Kualitas Pidato https://t.co/cKrqTo5XZV",1
"Diintimidasi Polisi, Keluarga Tragedi Kanjuruhan Batalkan Autopsi https://t.co/FYiTeQpkOd https://t.co/QvvVPdAzpj",1
Jokowi Akan Sapa dan Foto Bersama Pembalap Formula E Besok https://t.co/gCVVcSjBWW,1
Polri: Kasus Penumpang Alphard Caci Maki Polisi Tak Dilanjutkan https://t.co/ooRDyRwaPW,1
Giring Sebut Formula E Jauh dari Kata Sukses https://t.co/ysBgzTJ9B5,1
"RI Dipimpin Ganjar, Petani Tebu di Sumut Yakin Kejayaan Swasembada Gula Terwujud https://t.co/CtfIPq5h5G",1
Ada Logo ISIS di Motor Pelaku Diduga Bom Bunuh Diri Polsek Astanaanyar https://t.co/Bd21fvHcra https://t.co/bgElGULJw8,1
"Pemeluk Agama Kristen Menurun di Inggris, Penganut Islam Malah Naik Tajam https://t.co/XvkbMfqgxQ",1
Alumni Santri dan Kiai Yakin Ganjar Turunkan Angka Kemiskinan RI https://t.co/X9JooJnB38,1
Gubernur Kaltim: Hati-hati yang Tolak Pemindahan Ibu Kota Pendek Umur https://t.co/TNwTLwj3F3,1
Pengakuan Security Ferdy Sambo: Brigadir J Sering Ajak Wanita ke Hotel https://t.co/508ZmpW6I5 #trending,1
"Pacaran Beda 15 Tahun, Wulan Guritno Akui Tiru Nabi Muhammad SAW https://t.co/OOEyUlvr9m",1
"HEBOH! SBY ke Istana Merdeka, Sujud Minta Maaf ke Jokowi? https://t.co/UbL8dvLEf8 https://t.co/Ei5UknqOaS",1
"Wiranto: Tuntutan Mahasiswa Sudah Dijawab, Buat Apa Demo 11 April? https://t.co/Pe0Obxl8z0",1
Mahfud Md Dukung Kebijakan Keturunan PKI Boleh Daftar TNI https://t.co/pntA5USqQO,1
"Dibacking Amerika, Israel Berani Berkoar Ancam Israel https://t.co/OLqGPInC6M",1
Benny Ramdhani Klarifikasi Video Viral Siap Tempur Lawan Rival Jokowi https://t.co/MHWOKHHNho,1
Litbang Kompas: Pemilih Nasdem Lebih Banyak Pilih Ganjar Dibanding Anies https://t.co/XbQ44krUoM,1
"PDIP Sindir Banjir di 30 RT DKI, Netizen : Cilacap Kelelep Mingkem https://t.co/xvJFYKLPde https://t.co/WRGjmTUinY",1
"Hadiri Muktamar Muhammadiyah-Aisyiyah ke-48, Ganjar Diteriaki Presiden https://t.co/v8Xqei1I6O",1
